"frame_num","time_elapsed","bboxes"
"51","6.63040018081665","[[0.5923430919647217,0.40799760818481445,0.6572222113609314,0.4966115355491638],[0.30060288310050964,0.22742727398872375,0.44903308153152466,0.5073999166488647]]"
"52","4.518911838531494","[[0.5922399163246155,0.41208407282829285,0.6577640771865845,0.5010406374931335],[0.307568222284317,0.23008617758750916,0.45139873027801514,0.5020628571510315]]"
"53","4.533247947692871","[[0.5926743149757385,0.41533535718917847,0.6574816107749939,0.5040447115898132],[0.3132569193840027,0.23513883352279663,0.4531146287918091,0.49899667501449585]]"
"54","6.6314239501953125","[[0.5921870470046997,0.41804447770118713,0.6552914977073669,0.5056939125061035],[0.31971848011016846,0.24797017872333527,0.4560418426990509,0.5062540173530579]]"
"55","6.6314239501953125","[[0.5932702422142029,0.41791921854019165,0.6545427441596985,0.5043448209762573],[0.3261277973651886,0.2610168159008026,0.457049697637558,0.5079001784324646]]"
"56","4.532224178314209","[[0.5937792062759399,0.41542500257492065,0.6555163264274597,0.5031514763832092],[0.32849395275115967,0.2782283425331116,0.4559062719345093,0.5165512561798096]]"
"57","4.533247947692871","[[0.5944939851760864,0.41249245405197144,0.6553575396537781,0.4985085427761078],[0.3326511085033417,0.29567429423332214,0.45742934942245483,0.52814120054245]]"
"58","6.63040018081665","[[0.5973774790763855,0.40506452322006226,0.6594777703285217,0.49384504556655884],[0.3359507918357849,0.31064388155937195,0.4587922692298889,0.5392659902572632]]"
"59","4.533247947692871","[[0.5977662801742554,0.40468043088912964,0.6599956750869751,0.49364545941352844],[0.34210625290870667,0.32517874240875244,0.4623585641384125,0.5465874075889587]]"
"60","4.531199932098389","[[0.5981552600860596,0.40429654717445374,0.6605134606361389,0.4934456944465637],[0.3471446633338928,0.3360230326652527,0.4648800790309906,0.5508443117141724]]"
"61","6.63040018081665","[[0.5911097526550293,0.38984185457229614,0.6569932699203491,0.48360010981559753],[0.3507670760154724,0.345514178276062,0.46662989258766174,0.5528445839881897]]"
"62","4.532224178314209","[[0.5900713205337524,0.38425174355506897,0.6536649465560913,0.47357118129730225],[0.3514235317707062,0.350942462682724,0.4664343297481537,0.5524290204048157]]"
"63","4.532224178314209","[[0.5877685546875,0.37642189860343933,0.6530983448028564,0.46782755851745605],[0.35095125436782837,0.3514854907989502,0.4641529321670532,0.5483255386352539]]"
"64","6.6170878410339355","[[0.5853166580200195,0.3706521987915039,0.6517671942710876,0.4624984860420227],[0.34861376881599426,0.3475033938884735,0.4611775875091553,0.5445013642311096]]"
"65","6.643712043762207","[[0.5855282545089722,0.3700466752052307,0.6487854719161987,0.45701050758361816],[0.3440720736980438,0.34006980061531067,0.45674240589141846,0.5364411473274231]]"
"66","4.504576206207275","[[0.5814263224601746,0.3629189729690552,0.6477870941162109,0.454852432012558],[0.338144451379776,0.32891538739204407,0.45097652077674866,0.5261813998222351]]"
"67","6.641664028167725","[[0.5806141495704651,0.35999512672424316,0.6471455097198486,0.452164888381958],[0.33504778146743774,0.3167644143104553,0.4468308091163635,0.5137242078781128]]"
"68","6.643712043762207","[[0.5717160105705261,0.3598017990589142,0.6391519904136658,0.45373329520225525],[0.3340349495410919,0.3084937632083893,0.44504788517951965,0.5044174790382385]]"
"69","4.546559810638428","[[0.5666782259941101,0.3575419485569,0.637390673160553,0.4557306468486786],[0.3327907919883728,0.30446067452430725,0.44384369254112244,0.49973371624946594]]"
"70","4.523007869720459","[[0.5563109517097473,0.35709765553474426,0.6317260265350342,0.46022695302963257],[0.33093810081481934,0.30478763580322266,0.4420297145843506,0.49919551610946655]]"
