"frame_num","time_elapsed","bboxes"
"83","20.24959945678711","[[0.2802881598472595,0.26320406794548035,0.38638678193092346,0.529896080493927],[0.516447901725769,0.3545483350753784,0.5757445693016052,0.47232091426849365]]"
"84","19.01875114440918","[[0.277140349149704,0.25608333945274353,0.3844131827354431,0.5179244875907898],[0.5169708132743835,0.3533552885055542,0.5765134692192078,0.4738818407058716]]"
"85","18.45350456237793","[[0.5200781226158142,0.3575873076915741,0.5721712112426758,0.4738876521587372],[0.2717396020889282,0.24202850461006165,0.38525861501693726,0.510299563407898]]"
"86","19.708927154541016","[[0.2707604467868805,0.23971644043922424,0.3923061490058899,0.5005735158920288],[0.5211938619613647,0.3663233518600464,0.5726872682571411,0.4719817042350769]]"
"87","19.869535446166992","[[0.26432734727859497,0.23616811633110046,0.3836229145526886,0.4976300597190857],[0.5225684642791748,0.36868223547935486,0.5720565319061279,0.4781883656978607]]"
"88","20.25164794921875","[[0.2589944899082184,0.2395787090063095,0.3745174705982208,0.5101737976074219],[0.5225550532341003,0.3705979585647583,0.5721198320388794,0.48098599910736084]]"
"89","20.910079956054688","[[0.2607414722442627,0.2444968819618225,0.3794423043727875,0.5058308243751526],[0.5249054431915283,0.3714759945869446,0.5812605619430542,0.4896603524684906]]"
"90","19.44883155822754","[[0.2561793327331543,0.2435317188501358,0.3778473734855652,0.5059755444526672],[0.5260494947433472,0.38114994764328003,0.5781286358833313,0.49057257175445557]]"
"91","21.956607818603516","[[0.2526721656322479,0.24101437628269196,0.3735831379890442,0.5081027746200562],[0.5323547124862671,0.38517874479293823,0.5833967924118042,0.4884069859981537]]"
"92","22.427648544311523","[[0.2492963820695877,0.2402593195438385,0.3700155019760132,0.5142399072647095],[0.5285242199897766,0.3883667290210724,0.5797601342201233,0.4906310737133026]]"
"93","23.571456909179688","[[0.2515738606452942,0.24386456608772278,0.3728004992008209,0.5118678212165833],[0.5332299470901489,0.3851684629917145,0.5829305648803711,0.48797985911369324]]"
"94","23.802879333496094","[[0.2508905529975891,0.24064530432224274,0.37229403853416443,0.5105132460594177],[0.5360098481178284,0.3907543420791626,0.5827909111976624,0.4929597079753876]]"
"95","22.814783096313477","[[0.25165432691574097,0.24496446549892426,0.37272584438323975,0.5092957615852356],[0.5389248728752136,0.38737615942955017,0.584812581539154,0.4992651343345642]]"
"96","22.218687057495117","[[0.25309985876083374,0.24269095063209534,0.3762802481651306,0.5126428008079529],[0.5439462661743164,0.39237180352211,0.5893236994743347,0.5014441013336182]]"
"97","20.233184814453125","[[0.54704749584198,0.39165252447128296,0.5901775360107422,0.4981602728366852],[0.2532222867012024,0.244121253490448,0.3770037293434143,0.511733889579773]]"
